COMM_ID,COMM_NAME,SHAPE_YEAR,X,Y,Lat,Long,PROV_CODE_1,PROV_NAMT,AMP_CODE_1,AMP_NAMT,TAM_CODE_1,TAM_NAMT
115111,บ้านซอยอำเภอพระสมุทรเจดีย์ (บางส่วน),2561,669731.6175,1500800,13.570758,100.56868,11,สมุทรปราการ,05,พระสมุทรเจดีย์,03,แหลมฟ้าผ่า
115200,พิทักษ์ธรรม หมู่ 7 (บางส่วน),2561,669626.4158,1508570,13.640952,100.56817,11,สมุทรปราการ,04,พระประแดง,07,สำโรงใต้
115201,ศิริราษฎร์ศรัทธา (บางส่วน),2561,673659.6633,1503380,13.593812,100.60513,11,สมุทรปราการ,01,เมืองสมุทรปราการ,01,ปากน้ำ
115202,นกแก้ว-สามเอส,2561,671872.4019,1500930,13.571808,100.588467,11,สมุทรปราการ,01,เมืองสมุทรปราการ,04,ท้ายบ้าน
115203,นิยมสุขสวัสดิ์ (บางส่วน),2561,675785.9431,1508220,13.637447,100.625076,11,สมุทรปราการ,01,เมืองสมุทรปราการ,02,สำโรงเหนือ
115204,ศาลเจ้าพ่อตั้วปุ้นเท้า (บางส่วน),2561,696991.6608,1493680,13.504656,100.820047,11,สมุทรปราการ,02,บางบ่อ,05,คลองด่าน
115205,คลองนางหงษ์ฝั่งเหนือ (บางส่วน),2561,697036.3199,1493760,13.505379,100.820465,11,สมุทรปราการ,02,บางบ่อ,05,คลองด่าน
115206,แพรทอง-เคเบิ้ล (บางส่วน),2561,668214.9771,1504350,13.602957,100.554876,11,สมุทรปราการ,05,พระสมุทรเจดีย์,04,ปากคลองบางปลากด
120044,วัดตำหนักใต้ (บางส่วน),2560,661558.9839,1535743.148,13.887072,100.495166,12,นนทบุรี,01,เมืองนนทบุรี,05,ท่าทราย
120069,วัดจันทร์(บางส่วน),2560,661859.4269,1527510.48,13.81264,100.497469,12,นนทบุรี,02,บางกรวย,02,บางกรวย
120077,ปากเกร็ดร่วมใจ 5 (บางส่วน),2560,662837.9023,1537444.461,13.902378,100.507098,12,นนทบุรี,06,ปากเกร็ด,01,ปากเกร็ด
120113,วัดสิงห์(บางส่วน),2560,653308.7446,1528667.449,13.823568,100.418442,12,นนทบุรี,02,บางกรวย,06,บางคูเวียง
120114,วัดศรีประวัติ(บางส่วน),2560,652102.7218,1526247.597,13.801758,100.407155,12,นนทบุรี,02,บางกรวย,08,ปลายบาง
120115,พัฒนาเทศบาล 6 (บางส่วน),2560,653536.0862,1539226.317,13.919001,100.421126,12,นนทบุรี,04,บางบัวทอง,01,โสนลอย
120117,วัดละหาร(บางส่วน),2560,653956.1248,1538737.924,13.914563,100.424986,12,นนทบุรี,04,บางบัวทอง,01,โสนลอย
120121,วัดหลังบาง(บางส่วน),2560,650558.9622,1531433.256,13.848715,100.393155,12,นนทบุรี,03,บางใหญ่,02,บางแม่นาง
120122,วัดน้อยนอก(บางส่วน),2560,659735.0794,1533995.608,13.871379,100.47819,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
120123,วัดแจ้งศิริสัมพันธ์(บางส่วน),2560,659800.8131,1533747.291,13.869131,100.478784,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
120124,ศาลเจ้าตลาดขวัญ(บางส่วน),2560,660008.2451,1532276.162,13.855821,100.480619,12,นนทบุรี,01,เมืองนนทบุรี,01,สวนใหญ่
120126,บางพูดสามัคคี 9 (บางส่วน),2560,666321.2673,1538197.455,13.908983,100.539374,12,นนทบุรี,06,ปากเกร็ด,03,บ้านใหม่
120130,บ้านสุเหร่าใหญ่ (บางส่วน),2560,659273.1449,1537292.538,13.901206,100.474105,12,นนทบุรี,06,ปากเกร็ด,07,ท่าอิฐ
120131,บางพูดสามัคคี 2 (บางส่วน),2560,663627.3081,1541554.344,13.939481,100.514644,12,นนทบุรี,06,ปากเกร็ด,04,บางพูด
120135,บ้านใหม่สมานฉันท์ 4 (บางส่วน),2560,666186.7541,1541939.467,13.942814,100.538353,12,นนทบุรี,06,ปากเกร็ด,03,บ้านใหม่
120137,ริมทางรถไฟ(บางส่วน),2560,662673.6412,1526718.783,13.805438,100.504954,12,นนทบุรี,02,บางกรวย,02,บางกรวย
120139,ปากเกร็ดร่วมใจ 1 (บางส่วน),2560,662273.2282,1539847.491,13.924131,100.502014,12,นนทบุรี,06,ปากเกร็ด,01,ปากเกร็ด
120141,บางตลาดพัฒนา 1 (บางส่วน),2560,661016.4767,1537266.252,13.90087,100.490234,12,นนทบุรี,06,ปากเกร็ด,02,บางตลาด
120142,หมู่ที่ 3 ต.ท่าทราย (บางส่วน),2560,661167.6339,1536204.282,13.891263,100.491572,12,นนทบุรี,01,เมืองนนทบุรี,05,ท่าทราย
120143,บ่อนไก่-สามหลวง (บางส่วน),2560,662090.7487,1529678.257,13.832222,100.499734,12,นนทบุรี,01,เมืองนนทบุรี,01,สวนใหญ่
120145,ซอยศิริชัยพัฒนา(บางส่วน),2560,664525.0982,1530280.774,13.837529,100.522287,12,นนทบุรี,01,เมืองนนทบุรี,03,บางเขน
120146,ร่มโพธิ์วัดเชิง(บางส่วน),2560,662528.8357,1526773.176,13.805938,100.503618,12,นนทบุรี,02,บางกรวย,02,บางกรวย
120147,บ้านปากคลองลำรี (บางส่วน),2560,654531.4819,1540158.912,13.927377,100.430389,12,นนทบุรี,04,บางบัวทอง,05,ละหาร
125002,สวนผัก(บางส่วน),2560,652466.0641,1538268.448,13.9104,100.411171,12,นนทบุรี,04,บางบัวทอง,07,พิมลราช
125014,ลุ่มเจ้าพระยา(บางส่วน),2560,662412.6896,1528021.327,13.817227,100.502616,12,นนทบุรี,02,บางกรวย,02,บางกรวย
125023,บ้านค่ายสาม (บางส่วน),2560,650592.0909,1540002.067,13.92617,100.393924,12,นนทบุรี,04,บางบัวทอง,02,บางบัวทอง
125024,ปากเกร็ดร่วมใจ 7 (บางส่วน),2560,662798.8308,1538778.179,13.914435,100.506815,12,นนทบุรี,06,ปากเกร็ด,01,ปากเกร็ด
125029,บางตลาดพัฒนา 5 (บางส่วน),2560,666737.2243,1536311.465,13.891911,100.54311,12,นนทบุรี,06,ปากเกร็ด,02,บางตลาด
125036,วัดบัวขวัญ (บางส่วน),2560,665860.4684,1534130.896,13.872253,100.534868,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
125037,วารุณประภา (บางส่วน),2560,665109.8629,1533225.076,13.864109,100.527871,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
125038,หมู่ที่ 1 ตำบลบางเขน (บางส่วน),2560,667129.5993,1533162.062,13.863422,100.546552,12,นนทบุรี,01,เมืองนนทบุรี,03,บางเขน
125049,คลองบางซื่อ (บางส่วน),2560,663730.3747,1532555.355,13.858134,100.515069,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
125069,บ้านบางไผ่น้อย (บางส่วน),2560,662000.815,1528738.987,13.823737,100.498848,12,นนทบุรี,01,เมืองนนทบุรี,06,บางไผ่
125075,บ้านลาดสิงห์  (บางส่วน),2560,658929.7022,1537516.563,13.90325,100.47094,12,นนทบุรี,06,ปากเกร็ด,07,ท่าอิฐ
125079,ซอยทรายทอง (บางส่วน),2560,662739.1955,1536139.601,13.890589,100.506109,12,นนทบุรี,01,เมืองนนทบุรี,05,ท่าทราย
125084,รัตนาธิเบศร์ 8-14 ร่วมใจ(บางส่วน),2560,663352.03,1533185.223,13.863849,100.511606,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
125085,หลัง รพ.พระนั่งเกล้า(บางส่วน),2560,659857.0315,1533373.307,13.865747,100.479283,12,นนทบุรี,01,เมืองนนทบุรี,04,บางกระสอ
125089,ซอยพิชยนันท์ (บางส่วน),2560,663223.9247,1531266.921,13.846517,100.510309,12,นนทบุรี,01,เมืองนนทบุรี,02,ตลาดขวัญ
125100,บ้านคลองมะเกลือ (บางส่วน),2560,639439.8769,1535219.958,13.88351,100.290476,12,นนทบุรี,05,ไทรน้อย,03,หนองเพรางาย
125101,วัดท่าบางสีทอง(บางส่วน),2560,659548.3265,1527249.115,13.810407,100.476078,12,นนทบุรี,02,บางกรวย,01,วัดชลอ
130077,หมู่ 7-8 พัฒนา (บางส่วน),2560,674882.03,1555488.91,14.064757,100.619679,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130095,ซอยเนรมิตร,2560,674625.4565,1550153.7,14.016551,100.616965,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130141,รวมใจพัฒนา (บางส่วน),2560,689607.3657,1550836.982,14.021761,100.755695,13,ปทุมธานี,03,ธัญบุรี,03,รังสิต
130146,คลองสองสามัคคี (บางส่วน),2560,677362.9207,1547686.706,13.994083,100.642148,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130147,ม.ร.ว สุวพรรณ(บางส่วน),2560,676887.4951,1547569.751,13.993056,100.63774,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130155,ไม่มีชื่อ (คลองสาม 1 ศตวรรษ),2560,679694.1655,1547727.638,13.994306,100.663728,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130159,หมู่ที่ 8 บ้านคลองสาม (บางส่วน),2560,679635.768,1542066.246,13.943141,100.66282,13,ปทุมธานี,06,ลำลูกกา,02,ลาดสวาย
130160,ไม่มีชื่อ (คูคตพัฒนา),2560,677968.7196,1540755.141,13.931396,100.64731,13,ปทุมธานี,06,ลำลูกกา,01,คูคต
130161,ไม่มีชื่อ (หน้าหมู่บ้านสัมพันธ์ริมคลอง),2560,679610.3551,1542370.935,13.945897,100.662605,13,ปทุมธานี,06,ลำลูกกา,01,คูคต
130162,หมู่ที่ 4 บ้านคลองสี่ (บางส่วน),2560,682200.2,1541052.826,13.933818,100.686485,13,ปทุมธานี,06,ลำลูกกา,02,ลาดสวาย
130166,แปดไร่งามฉวี (บางส่วน),2560,673301.8257,1549001.672,14.00622,100.60464,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130169,เทพประทาน หมู่ 16 (บางส่วน),2560,673018.1614,1547995.328,13.997142,100.601951,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130171,ไม่มีชื่อ(บึงใหญ่),2560,673879.1949,1547758.838,13.994951,100.609907,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130176,ไม่มีชื่อ(เลียบคลองรังสิตประยูรศักดิ์),2560,673585.5381,1546182.421,13.980721,100.607089,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130182,วันครู (บางส่วน),2560,674886.4647,1558461.132,14.09162,100.61991,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130184,เจริญสุข (บางส่วน),2560,674943.3254,1553922.678,14.050597,100.620147,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130185,ท่าใหญ่พัฒนา (บางส่วน),2560,675034.8646,1555295.993,14.063004,100.621082,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130187,บัวหลวง (บางส่วน),2560,674908.1827,1556648.875,14.075239,100.619995,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130193,มิตรสัมพันธ์(บางส่วน),2560,675261.1066,1546892.903,13.98704,100.622643,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130195,คุ้งผ้าพับ(บางส่วน),2560,672721.8026,1555457.729,14.064608,100.599676,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130196,ซอยศิริภาพ(บางส่วน),2560,674264.4292,1555418.208,14.064156,100.613957,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130198,คลองมะดัน(บางส่วน),2560,671996.8011,1555354.118,14.063716,100.592957,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130200,หมู่ 18 คลองหนึ่ง (บางส่วน),2560,672184.0587,1557606.834,14.084066,100.594832,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130206,รังสิต-นครนายก 15 (บางส่วน),2560,675835.7157,1547172.478,13.989531,100.627979,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130207,หมู่ 10 คลองหนึ่ง(บางส่วน),2560,674888.7348,1558119.665,14.088534,100.619909,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130208,บางขัน (บางส่วน),2560,674916.929,1555918.616,14.068638,100.62003,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130209,มิตรแท้ (บางส่วน),2560,675081.2096,1549483.907,14.010469,100.621142,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130211,ผาไทผาเมือง(บางส่วน),2560,675075.6581,1549234.527,14.008215,100.621075,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130212,ซอยทองแท้(บางส่วน),2560,675008.5916,1548802.477,14.004315,100.620427,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130214,ร่วมมิตร(บางส่วน),2560,675106.1464,1547639.601,13.993798,100.621256,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130216,คลองหนึ่งพัฒนา (บางส่วน),2560,675023.3541,1547519.228,13.992715,100.620482,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130226,บ้านตลาดใต้ (บางส่วน),2560,665986.3351,1543658.303,13.958362,100.536602,13,ปทุมธานี,01,เมืองปทุมธานี,06,บางขะแยง
130228,บ้านบางขะแยง (บางส่วน),2560,665212.568,1543873.85,13.960355,100.529453,13,ปทุมธานี,01,เมืองปทุมธานี,06,บางขะแยง
130230,ศาลาแดง (บางส่วน),2560,665420.2996,1545633.362,13.976247,100.531481,13,ปทุมธานี,01,เมืองปทุมธานี,12,บางกะดี
130231,ซอยเฟื่องฟ้า (บางส่วน),2560,667326.0073,1548070.732,13.998166,100.549267,13,ปทุมธานี,01,เมืองปทุมธานี,12,บางกะดี
130233,บ้านคลองคูกลาง(บางส่วน),2560,673415.2433,1542310.59,13.945736,100.605271,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130237,บ้านคลองเปรม (บางส่วน),2560,673024.688,1544934.009,13.969472,100.60182,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130239,บ้านคลองสิบศอก (บางส่วน),2560,673358.2463,1542836.777,13.950495,100.604767,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130242,ไม่มีชื่อ (สถานีรถไฟหลักหก),2560,673429.2877,1544651.315,13.966892,100.605547,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130245,ร่วมใจ(บางส่วน),2560,675378.4371,1545044.398,13.970325,100.623612,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130246,ไม่มีชื่อ (คลองสว่าน),2560,675124.8827,1545302.945,13.972677,100.621281,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130247,เจริญสิน (บางส่วน),2560,675222.068,1545452.008,13.974019,100.62219,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130248,ซอย 39 ปากคลองหนึ่ง(บางส่วน),2560,675186.2132,1545917.06,13.978224,100.621888,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130253,มุสลิมคลองหนึ่ง (บางส่วน),2560,674681.8121,1551882.562,14.032174,100.617597,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
130262,บ้านคลองเปรมประชากร (บางส่วน),2560,673186.8498,1543819.29,13.959386,100.603252,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130272,บ้านคลองรังสิตฝั่งเหนือ (บางส่วน),2560,667672.946,1544735.686,13.968001,100.552276,13,ปทุมธานี,01,เมืองปทุมธานี,02,บ้านใหม่
130273,บ้านคลองกวางตุ้ง (บางส่วน),2560,671728.8504,1543933.059,13.960503,100.589765,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130276,บ้านประยูรศักดิ์ (บางส่วน),2560,671737.3124,1545756.491,13.976984,100.589956,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130277,บ้านคลองรังสิต ( บางส่วน),2560,672913.983,1545770.753,13.977041,100.600848,13,ปทุมธานี,01,เมืองปทุมธานี,14,หลักหก
130281,คลองบางพูน หมู่ที่ 6 (บางส่วน),2560,671282.199,1546083.37,13.979966,100.585764,13,ปทุมธานี,01,เมืองปทุมธานี,11,บางพูน
130282,ตลาดล่าง หมู่ที่ 1 (บางส่วน),2560,673010.9972,1546157.406,13.98053,100.60177,13,ปทุมธานี,01,เมืองปทุมธานี,11,บางพูน
130284,สุขเกษม,2560,673252.2036,1546084.952,13.979861,100.603998,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
130287,บ้านกลาง (บางส่วน),2560,666399.1476,1550444.954,14.01968,100.540831,13,ปทุมธานี,01,เมืองปทุมธานี,03,บ้านกลาง
130290,บ้านบางโพธิ์เหนือ (บางส่วน),2560,664341.0042,1553109.215,14.043882,100.521936,13,ปทุมธานี,07,สามโคก,03,สามโคก
130292,ลุ่มเจ้าพระยา (บางส่วน),2560,665153.2877,1555541.208,14.065817,100.529603,13,ปทุมธานี,07,สามโคก,01,บางเตย
130293,วัดสะแก (บางส่วน),2560,665826.1963,1554728.513,14.058432,100.535784,13,ปทุมธานี,07,สามโคก,03,สามโคก
130301,ซอยเย็นฉ่ำ(บางส่วน),2560,677213.4775,1540806.339,13.931906,100.640324,13,ปทุมธานี,06,ลำลูกกา,01,คูคต
130302,รุ่งเรือง(บางส่วน),2560,687034.7756,1551315.603,14.026258,100.731914,13,ปทุมธานี,03,ธัญบุรี,03,รังสิต
130303,หมู่ 3 พัฒนา(บางส่วน),2560,697925.1191,1554580.785,14.055024,100.832956,13,ปทุมธานี,03,ธัญบุรี,05,บึงสนั่น
130307,บ้านบางนางบุญ (บางส่วน),2560,665146.9266,1542466.983,13.947642,100.528762,13,ปทุมธานี,01,เมืองปทุมธานี,06,บางขะแยง
130308,บ้านคลองบางหลวงไหว้พระ (บางส่วน),2560,656316.9542,1554019.982,14.052571,100.447696,13,ปทุมธานี,05,ลาดหลุมแก้ว,03,คูบางหลวง
130309,บัวแก้วพัฒนา(บางส่วน),2560,654760.9937,1552986.717,14.043317,100.433231,13,ปทุมธานี,05,ลาดหลุมแก้ว,01,ระแหง
135003,ไม่มีชื่อ(ตรงข้ามวัดหัตถสารเกษตร),2560,684851.1471,1558901.265,14.09496,100.71221,13,ปทุมธานี,02,คลองหลวง,05,คลองห้า
135015,บ้านละคร คลอง 7 (บางส่วน),2560,689660.0363,1551317.597,14.026101,100.756215,13,ปทุมธานี,03,ธัญบุรี,04,ลำผักกูด
135020,วังทองธานี (บางส่วน),2560,675481.2626,1544522.414,13.965601,100.62453,13,ปทุมธานี,06,ลำลูกกา,01,คูคต
135027,ร่วมใจพัฒนา 20 (บางส่วน),2560,689427.0957,1541131.934,13.934061,100.753362,13,ปทุมธานี,06,ลำลูกกา,04,ลำลูกกา
135028,พัฒนาการ (บางส่วน),2560,690689.2816,1541628.774,13.938467,100.765075,13,ปทุมธานี,06,ลำลูกกา,04,ลำลูกกา
135030,หมู่บ้านแสนจำหน่าย(บางส่วน),2560,710184.1556,1577159.175,14.258169,100.948179,13,ปทุมธานี,04,หนองเสือ,06,ศาลาครุ
135031,บ้านท่ากะชะ (บางส่วน),2560,670424.5881,1552217.505,14.035461,100.578205,13,ปทุมธานี,01,เมืองปทุมธานี,10,บางพูด
135033,บ้านบางเดื่อ(บางส่วน),2560,664812.5075,1546931.902,13.988019,100.525933,13,ปทุมธานี,01,เมืองปทุมธานี,09,บางเดื่อ
135035,บ้านเกริน (บางส่วน),2560,666538.8546,1545693.77,13.976727,100.541838,13,ปทุมธานี,01,เมืองปทุมธานี,12,บางกะดี
135077,ญาติมิตรสัมพันธ์ (บางส่วน),2560,676917.5314,1549019.262,14.006155,100.63811,13,ปทุมธานี,02,คลองหลวง,02,คลองสอง
135088,หมู่ที่ 3 บ้านคลองห้า (บางส่วน),2560,684150.2248,1542699.438,13.948575,100.704638,13,ปทุมธานี,06,ลำลูกกา,02,ลาดสวาย
135092,หมู่บ้านลำน้ำพัฒนา หมู่ 8(บางส่วน),2560,701676.7551,1565361.177,14.152182,100.86848,13,ปทุมธานี,04,หนองเสือ,06,ศาลาครุ
135101,บ้านม่วง (บางส่วน),2560,666186.5496,1550158.739,14.017106,100.538845,13,ปทุมธานี,01,เมืองปทุมธานี,03,บ้านกลาง
135126,สุทธิรักษ์พัฒนา(บางส่วน),2560,677192.2723,1557342.802,14.081368,100.641189,13,ปทุมธานี,02,คลองหลวง,02,คลองสอง
135127,สุขสมบูรณ์(บางส่วน),2560,677202.9333,1556531.57,14.074035,100.641236,13,ปทุมธานี,02,คลองหลวง,02,คลองสอง
135206,ไม่มีชื่อ(ซ.แก้วอ่อน),2560,691595.7592,1544515.024,13.964491,100.773662,13,ปทุมธานี,06,ลำลูกกา,04,ลำลูกกา
135235,บ้านคลองบางโพธิ์ฝั่งใต้ (บางส่วน),2560,656949.8827,1549699.428,14.013482,100.45331,13,ปทุมธานี,01,เมืองปทุมธานี,09,บางเดื่อ
135239,วัดบางพูน หมู่ที่ 4 (บางส่วน),2560,671292.0506,1546048.073,13.979646,100.585853,13,ปทุมธานี,01,เมืองปทุมธานี,11,บางพูน
135240,กำนันสังวาลย์,2560,675171.4438,1547145.433,13.989328,100.621829,13,ปทุมธานี,03,ธัญบุรี,01,ประชาธิปัตย์
135241,คลองหนึ่ง หมู่ 3 (บางส่วน),2560,674973.2506,1550800.37,14.022374,100.620226,13,ปทุมธานี,02,คลองหลวง,01,คลองหนึ่ง
140004,บ้านยางนม(บางส่วน),2560,689912.0188,1611048.577,14.565902,100.76275,14,พระนครศรีอยุธยา,02,ท่าเรือ,03,ท่าหลวง
140014,ชุมชนที่ 15 (บางส่วน),2560,647868.3002,1598807.16,14.457867,100.371912,14,พระนครศรีอยุธยา,08,ผักไห่,01,ผักไห่
140016,บ้านนราวัลย์(บางส่วน),2560,685611.5548,1573734.632,14.228971,100.720261,14,พระนครศรีอยุธยา,11,วังน้อย,01,ลำตาเสา
140017,คลองยายสร้อย(บางส่วน),2560,682354.2123,1577148.205,14.260038,100.69031,14,พระนครศรีอยุธยา,11,วังน้อย,01,ลำตาเสา
140018,บัวชมพัฒนา(บางส่วน),2560,686827.1035,1574613.031,14.236828,100.731583,14,พระนครศรีอยุธยา,11,วังน้อย,01,ลำตาเสา
140023,วัดแจ้งพัฒนา(บางส่วน),2560,670832.5838,1587982.693,14.358696,100.584228,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,06,ไผ่ลิง
140027,โพธาราม(บางส่วน),2560,670853.7837,1587114.239,14.350845,100.58437,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,06,ไผ่ลิง
140037,วัดตึก(บางส่วน),2560,667133.5161,1587742.629,14.356753,100.549919,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,05,ท่าวาสุกรี
140040,วัดศาลาปูน(บางส่วน),2560,667174.6157,1588352.696,14.362265,100.550338,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,05,ท่าวาสุกรี
140042,วัดวงษ์ฆ้อง (บางส่วน),2560,668905.454,1588392.861,14.362522,100.566388,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,05,ท่าวาสุกรี
140047,หลวงพ่อขาว (บางส่วน),2560,669459.0759,1587317.094,14.352765,100.571453,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,01,ประตูชัย
140055,สวนสมเด็จ(บางส่วน),2560,668034.4072,1586508.355,14.345542,100.558194,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,01,ประตูชัย
140058,ป่าตอง(บางส่วน),2560,668455.6513,1586338.952,14.343986,100.562089,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,01,ประตูชัย
140069,ศาลเจ้าแม่ทับทิม(บางส่วน),2560,670082.9134,1586852.85,14.34853,100.577207,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,03,หอรัตนไชย
140075,วัดแม่นางปลื้ม(บางส่วน),2560,669199.6369,1588940.705,14.367455,100.56915,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,04,หัวรอ
140077,เกาะลอย(บางส่วน),2560,669982.2702,1588971.513,14.367686,100.576408,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,04,หัวรอ
145031,บ่อปลา (บางส่วน),2560,659264.6316,1595592.53,14.428172,100.477431,14,พระนครศรีอยุธยา,05,บางบาล,15,บางชะนี
145033,วัดปราสาททอง (บางส่วน),2560,659978.9105,1595287.996,14.425378,100.484037,14,พระนครศรีอยุธยา,05,บางบาล,03,ไทรน้อย
145085,บ้านไก่จ้น(บางส่วน),2560,689700.4087,1609796.243,14.554599,100.760697,14,พระนครศรีอยุธยา,02,ท่าเรือ,03,ท่าหลวง
145091,บ้านสามเรือน(บางส่วน),2560,676245.8129,1579867.046,14.285005,100.633883,14,พระนครศรีอยุธยา,06,บางปะอิน,10,สามเรือน
145101,บ้านสร้างนอก(บางส่วน),2560,680618.3185,1578525.129,14.272596,100.674317,14,พระนครศรีอยุธยา,11,วังน้อย,02,บ่อตาโล่
145102,บ้านสร้างใน(บางส่วน),2560,680255.7448,1578920.933,14.276197,100.670983,14,พระนครศรีอยุธยา,11,วังน้อย,02,บ่อตาโล่
145104,บ้านบ่อตาโล่ (บางส่วน),2560,683458.2189,1575172.206,14.242106,100.700407,14,พระนครศรีอยุธยา,11,วังน้อย,02,บ่อตาโล่
145131,บ้านลาดทราย (บางส่วน),2560,684694.0888,1573106.123,14.223352,100.711717,14,พระนครศรีอยุธยา,11,วังน้อย,04,ลำไทร
145132,บ้านบึงวังน้อย (บางส่วน),2560,685416.4705,1573417.75,14.22612,100.718431,14,พระนครศรีอยุธยา,11,วังน้อย,03,วังน้อย
149001,หลวงพ่อสุริยมุนี(บางส่วน),2560,670765.4345,1587644.593,14.355644,100.583584,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,06,ไผ่ลิง
149003,อโยธยา(บางส่วน),2560,671158.6627,1588877.071,14.366759,100.587308,14,พระนครศรีอยุธยา,01,พระนครศรีอยุธยา,13,หันตรา
149022,บ้านแถว หมู่ 5 ศาลาเหลือง (บางส่วน),2560,647337.605,1583544.676,14.319936,100.366151,14,พระนครศรีอยุธยา,12,เสนา,11,บ้านแถว
149027,เจ้าเสด็จ หมู่ 4 บ้านตากแดด (บางส่วน),2560,647755.9659,1583569.001,14.320134,100.37003,14,พระนครศรีอยุธยา,12,เสนา,03,เจ้าเจ็ด
149039,หัวถนน-กลุ่มไผ่สามัคคี (บางส่วน),2560,685015.1262,1573275.089,14.224857,100.714703,14,พระนครศรีอยุธยา,11,วังน้อย,04,ลำไทร
149040,วัดบ้านช้าง (บางส่วน),2560,682425.6205,1582410.602,14.307594,100.691327,14,พระนครศรีอยุธยา,11,วังน้อย,01,ลำตาเสา
149041,บางโหง (บางส่วน),2560,670669.0133,1574350.548,14.235495,100.58185,14,พระนครศรีอยุธยา,06,บางปะอิน,01,บ้านเลน
149042,บ้านท้ายเกาะ (บางส่วน),2560,669931.102,1572622.166,14.219918,100.574904,14,พระนครศรีอยุธยา,06,บางปะอิน,01,บ้านเลน
149043,ชายคลอง,2560,672487.0385,1569532.753,14.191838,100.59839,14,พระนครศรีอยุธยา,06,บางปะอิน,02,เชียงรากน้อย
149044,ซอยโยธาพัฒนา (บางส่วน),2560,674550.7499,1563373.222,14.136038,100.617114,14,พระนครศรีอยุธยา,06,บางปะอิน,02,เชียงรากน้อย
