ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2023-LVGEKY,{แสงสว่าง},"เขตจตุจักร,ฝ่ายโยธา เขตจตุจักร,การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA),สำนักงานประปาสาขาพญาไท สสญ.","หลุมท่อ pvc โผล่ ไม่มีที่กั้น ไม่มีแสงไฟ เสี่ยงต่อสะดุดล้มหรือพลัดตกหลุม","100.56519,13.81648",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/96744cfd08ec8fc93635b9a4652d9baeb0af62bc.jpg,,"3 ซอย ลาดพร้าว 1 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จอมพล,จตุจักร,กรุงเทพมหานคร,"2023-05-11 12:31:31.578026+00",กำลังดำเนินการ,,0,"2023-05-12 09:02:35.584429+00"
HFH3D9,"{ถนน,แสงสว่าง}","เขตวังทองหลาง,สำนักการโยธา กทม.","ปัญหา : สาธารณูปโภค เนื่องจาก ไฟฟ้าส่องสว่างถนนดับทั้งซอยเลย ตั้งแต่ปากซอยถึงท้ายซอยเลย ดับตั้งแต่เมื่อวาน.ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย
พิกัดจุดสังเกต :ซอย ลาดพร้าว 80
เขต :วังทองหลาง
แขวง:วังทองหลาง
#1555","100.60482,13.78397",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683808153015.jpeg,,"ลาดพร้าว 80 , เขต กรุงเทพมหานคร 10310 : 110112 ลาดพร้าว(ลาดพร้าว 80 ) แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย",วังทองหลาง,วังทองหลาง,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:29:14.394312+00",กำลังดำเนินการ,,0,"2023-05-12 06:04:36.922096+00"
2023-8MHZKH,{ทางเท้า},"เขตจตุจักร,ฝ่ายเทศกิจ เขตจตุจักร",ป้ายหาเสียงบังทางเดิน,"100.56526,13.81548",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/26894d9c2847fc6a72e913de4f8001882eb7a04e.jpg,,"90/5 ลาดพร้าว แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จอมพล,จตุจักร,กรุงเทพมหานคร,"2023-05-11 12:29:12.799959+00",กำลังดำเนินการ,,0,"2023-05-12 00:09:59.308954+00"
2023-M4ATRW,{ท่อระบายน้ำ},"เขตจตุจักร,ฝ่ายโยธา เขตจตุจักร","ปรับปรุงบริเวณฝาท่อตลอดเส้นทางลาดพร้าวซอย 1","100.56394,13.81325",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/40b1b95716a7de508a6ff1773756c2270c4aa8e3.jpg,,"243/99 ถ. ลาดพร้าว แขวง จอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จอมพล,จตุจักร,กรุงเทพมหานคร,"2023-05-11 12:28:17.292782+00",กำลังดำเนินการ,,0,"2023-05-12 00:10:18.299429+00"
2023-DW422B,{ป้าย},"เขตบางกอกน้อย,สน.บางขุนนนท์,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 7 (บก.น.7)","ช่วยจัดระเบียบหน้าป้ายรถเมล์หน่อยครับมีรถยนต์ส่วนบุคคลเข้ามาจอดหน้าป้ายรถเมล์ ทำให้ขึ้นรถเมล์ลำบากมากครับ","100.46772,13.75521",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/f752b145371289ac5080ad00612d987fc49350c1.jpg,,"ก่อนแยกไฟฉาย (ฝั่งพรานนกตัดใหม่) แขวงบางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย",บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,"2023-05-11 12:27:54.023739+00",รอรับเรื่อง,,0,"2023-05-11 22:39:39.182229+00"
RVN9DM,{ถนน},เขตลาดกระบัง,"● ปัญหา: บ้านติดกับโบสถ์ก่อนถึงวัด เป็นร้านข้าวมันไก่เก่ามีการเปลี่ยนเป็นร้านล้างอัดฉีดและมีการต่อเติมลุกล้ำ
● จุดเกิดเหตุ: หลังโบถส์วัดทิพาวาส (บ้านติดกับโบสถ์ก่อนถึงวัด)
● ซอย: ฉลองกรุง 53
● ถนน: ฉลองกรุง
● เขต: ลาดกระบัง
#1555","100.80186,13.77985",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683808070307.jpeg,,"13.779849924638398, 100.80185854933352
● ซอย: ฉลองกรุง 53
● ถนน: ฉลองกรุง
● เขต: ลาดกระบัง : QRH2+WPG ซอย ฉลองกรุง 53 แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลำปลาทิว,ลาดกระบัง,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:27:52.206838+00",กำลังดำเนินการ,,0,"2023-05-11 12:28:19.590775+00"
2023-4BG4C4,{สายไฟ},"เขตจตุจักร,ฝ่ายโยธา เขตจตุจักร","สายสื่อสารเกะกะ มองไม่เห็น","100.56493,13.81408",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b82f8625b3febc34d24af9d9835ae60e4e139b0c.jpg,,"124 ซอย ลาดพร้าว 1 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จอมพล,จตุจักร,กรุงเทพมหานคร,"2023-05-11 12:27:18.818216+00",กำลังดำเนินการ,,0,"2023-05-12 00:10:36.058637+00"
2023-NEMY9E,{ท่อระบายน้ำ},"เขตจตุจักร,ฝ่ายโยธา เขตจตุจักร","ปรับปรุงบริเวณฝาท่อตลอดเส้นทางลาดพร้าวซอย 1","100.56446,13.81374",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/969d3b1a23dca05840d90c994d63458537855c60.jpg,,"RH77+FRP ซอย ลาดพร้าว 1 แขวง จอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จอมพล,จตุจักร,กรุงเทพมหานคร,"2023-05-11 12:25:47.395883+00",กำลังดำเนินการ,,0,"2023-05-12 00:11:04.901464+00"
2023-86HDD7,{สะพาน},"สำนักงานเลขานุการผู้ว่าราชการกรุงเทพมหานคร,เขตบางพลัด","เรียน ผู้ว่าชัชชาติ

ตามที่ได้ดูแถลงข่าวเรื่องการฉายภาพโปรเจคเตอร์หาเสียงไปยังสะพานพระราม 8 เมื่อวันที่ 9 พฤษภาคม 2566 นั้น ตามที่ท่านอธิบายว่าผู้สมัครได้ขอใช้พื้นที่ใต้สะพานและได้อนุญาตไปแล้วนั้น แต่กิจกรรมที่เกิดขึ้นเกี่ยวเนื่องไปยังนอกเหนือสถานที่ที่ท่านอนุมัติ โดยท่านชี้แจงว่าเป็น (1) การเข้าใจที่คลาดเคลื่อนและ (2) ผู้อนุมัติตรวจสอบเอกสารไม่ถี่ถ้วน

เมื่อความเข้าใจที่ถูกต้องครบถ้วนและชัดเจน ใคร่ขอให้ท่านพิจารณาแจ้งไปยังกกต. ว่ากิจกรรมที่เกิดขึ้นดังกล่าวทางกรุงเทพไม่ได้อนุมัติ เนื่องจากสะพานพระราม 8 อยู่นอกเหนือการอนุมัติพื้นที่
แต่หากท่านพิจารณาว่ากิจกรรมที่เกิดขึ้นดังกล่าว ท่านได้อนุมัติตามหนังสือที่ผู้สมัครขออนุมัติไปแล้วนั้น จึงขอให้ท่านตรวจสอบกับผู้อนุมัติโดยตรงอย่างถี่ถ้วน เนื่องจากเป็นการทำงานที่ผิดพลาด 

จึงเรียนมาเพื่อขอให้ท่านพิจารณาโดยถี่ถ้วน","100.49711,13.76898",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/e4975de3fd4dd72dc08aa4b2d19dcccfed141ff1.jpg,,"QF9W+4M9 Rama VIII Bridge แขวง วัดสามพระยา เขตพระนคร กรุงเทพมหานคร 10300 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-11 12:25:25.829904+00",กำลังดำเนินการ,,0,"2023-05-12 02:50:35.193847+00"
2023-DTLK2D,"{ถนน,จราจร,แสงสว่าง}","เขตบึงกุ่ม,กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","📢📢🚥แจ้งไฟสัญญานจราจรขัดข้อง ตรงที่เป็นไฟส่องสว่างดับๆติดๆ
และเสาที่ติดตั้งไฟเคลื่อนตัวมาด้านหน้ามาก จากลมแรงหลายวันก่อน
*️⃣หมายเลข   5
🎤รบกวนตรวจสอบ แก้ไข
📸
📌ตรง เสรีไทย 23
🛣️ ถนน เสรีไทย
🙏👷ขอขอบคุณ เจ้าหน้าที่ทุกท่าน
✌️✌️👏👏👏","100.66229,13.77709",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/da7ded95e03dd1e96136903898f43ea2d50c3ca1.jpg,,"QMG6+MWJ แขวง คลองกุ่ม เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย",คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,"2023-05-11 12:25:17.390357+00",กำลังดำเนินการ,,0,"2023-05-12 03:21:01.332237+00"
Z83J9B,"{ถนน,ร้องเรียน}","เขตพระโขนง,ฝ่ายเทศกิจ เขตพระโขนง","ปัญหา : พบว่า บ้านติดกัน อยู่ทางหลังบ้าน มีการเผาไม่ทราบว่าเป็นการเผาอะไร ช่วงเวลา 17.00 น. - 19.00 น. ทุกวัน ขอให้เจ้าหน้าที่ลงพื้นที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ : เข้าทางซอยอุดมสุข 51 มีซอยแยกเป็น ซอยเทพสง่า 2 อยู่ช่วงกลางซอย
บ้านเลขที่ : 15 (บ้านประชาชนผู้ร้องเรียน)
ซอย : เทพสง่า 2
ถนน : อุดมสุข
เขต : พระโขนง
แขวง : บางจาก
#1555","100.63821,13.67922",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683807881572.jpeg,,"เทพสง่า 2 อุดมสุข เข้าทางซอยอุดมสุข 51 มีซอยแยกเป็น ซอยเทพสง่า 2 อยู่ช่วงกลางซอย
บ้านเลขที่ 15 (บ้านประชาชนผู้ร้องเรียน)
เขตพระโขนง
แขวงบางจาก : 15 ซอย เทพสง่า 2 แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย",บางจาก,พระโขนง,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:24:43.50227+00",กำลังดำเนินการ,,0,"2023-05-12 01:57:22.541627+00"
6BE8PV,{ถนน},"กรมทางหลวงชนบท กระทรวงคมนาคม,เขตธนบุรี,เขตบางคอแหลม,สำนักการโยธา กทม.,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์ก่อสร้างและบูรณะถนน 2 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)","* ปัญหา: ถนนชำรุดเป็นรอยแตกร้าว ทรุดตัว พบปัญหามานานแล้ว ขอให้ตรวจสอบปัญหา
* จุดเกิดเหตุ: ติดกับเสา ว288 ว286 เลยโรงพยาบาลเจริญกรุงประชารักษ์ ใกล้กับท่ารถสายหนึ่ง
* ถนน: เจริญกรุง
* แขวง: บางคอแหลม
* เขต: บางคอแหลม

ถนนชำรุดเป็นรอยแตกร้าว ทรุดตัว พบปัญหามานานแล้ว ขอให้ดำเนินการแก้ไขปัญหานี้ด้วย
ติดกับเสา ว288 ว286 เลยรพ.เจริญกรุงประชารักษ์ ใกล้กับท่ารถสายหนึ่ง
ถนนเจริญกรุง เขตบางคอม
#1555","100.48930,13.72007",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683807858566.jpeg,,"เจริญกรุง แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพมหานคร : 1 ถนน สมเด็จพระเจ้าตากสิน แขวงบุคคโล เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย",บุคคโล,ธนบุรี,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:24:20.388476+00",กำลังดำเนินการ,,0,"2023-05-12 06:57:22.445524+00"
2023-BEEQT7,"{เสียงรบกวน,ร้องเรียน}","เขตดินแดง,ฝ่ายโยธา เขตดินแดง","ลูกละนาดความสูงไม่พอ. ไม่สามารถช่วยชะลอความเร็วของมอเตอร์ไซค์ได้ เสียงรถดังรบกวนเดือดร้อนลำคาญชาวบ้านในซอย ดึกดื่นไม่ได้หลับได้นอน. วอนผู้เกี่ยวข้องโปรดช่วยด้วยครับ","100.56235,13.77715",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/63c5edaf016b184bb2c38680dea821b0611fca41.jpg,,"24 70 ซอย ประชาสงเคราะห์ 29 แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย",ดินแดง,ดินแดง,กรุงเทพมหานคร,"2023-05-11 12:22:43.74542+00",กำลังดำเนินการ,,0,"2023-05-12 01:42:53.203494+00"
2023-NPDBGA,"{ความปลอดภัย,แสงสว่าง}",เขตลาดกระบัง,"ไม่มีไฟครับ มีแต่ไม่เปิด อันตรายเพราะมืด","100.76526,13.72771",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/3204c3469048141e2f2f4a660a52a8ddd4d06233.jpg,,"611 ซอย ฉลองกรุง 1 แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-11 12:22:02.82921+00",กำลังดำเนินการ,,0,"2023-05-11 12:22:31.405693+00"
2023-82FDEA,{},"เขตประเวศ,ฝ่ายปกครอง เขตประเวศ","ตามที่มาใช้สิทธิเลือกตั้งนอกเขต วันที่ 7 พ.ค. 2566 ณโรงเรียนมัธยมสุวิทย์เสรีอณุสรณ์ แต่สถานที่ดังกล่าวมีที่จอดรถไม่เพียงพอ ไม่มีการอำนวยความสะดวกในที่จอดรถ ซอยเข้าออกค่อนข้างคับแคบ หากคราวหน้าทางกกตฺและทางกรุงเทพจะได้จัดการเลือกตั้งอีก อยากขอให้ช่วยพิจารณาสถานที่ที่เหมาะสมเพื่ออำนวยความสะดวกให้แก่ประชาชนที่มาลงทะเบียนเลือกตั้ง โดยมีรถสาธารณะประจำทางผ่าน เป็นต้น ยกตัวอย่างเช่น รามคำแหง 2 มีที่จอดรถเพียงพอไหม อยากขอให้เปรียบเทียบ และดำเนินการให้เหมาะสมค่ะ","100.66310,13.70934",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/69ff55e6a385e5aae944e726180a03097f494a6c.jpg,,"35 ซอย หมู่บ้านเสรี-อ่อนนุช แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย",ประเวศ,ประเวศ,กรุงเทพมหานคร,"2023-05-11 12:19:52.509085+00",กำลังดำเนินการ,,0,"2023-05-11 16:59:19.218688+00"
2023-CRDQC3,{ถนน},"เขตดุสิต,สำนักการโยธา กทม.,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)",หลุมถนน,"100.52646,13.77407",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/56a38ba5199ba028045b20f6600b7b93fd347339.jpg,,"QGFG+JJC ถนน สุโขทัย แขวงสวนจิตรลดา เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย",สวนจิตรลดา,ดุสิต,กรุงเทพมหานคร,"2023-05-11 12:18:21.318032+00",กำลังดำเนินการ,,0,"2023-05-12 02:58:27.325867+00"
2023-B2EBD3,{ถนน},"เขตธนบุรี,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.)","ช่องทางจราจรบริเวณถนนประชาธิปกตัดกับถนนอิสรภาพ ซึ่งกำลังทำรถไฟฟ้าอยู่ ช่องทางจราจรเลนขวาสุดมีขนาดเล็กมาก","100.49459,13.73051",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/db8369748d175a02ef400938e54c0f4c3475ce9f.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683873738505.jpeg,"1040 ถนน ประชาธิปก แขวงสมเด็จเจ้าพระยา เขตคลองสาน กรุงเทพมหานคร 10600 ประเทศไทย",หิรัญรูจี,ธนบุรี,กรุงเทพมหานคร,"2023-05-11 12:17:39.314602+00",รอรับเรื่อง,,2,"2023-05-12 09:03:48.916353+00"
2023-L3M3VE,{ทางเท้า},"เขตพระโขนง,ฝ่ายเทศกิจ เขตพระโขนง,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.)",คนขายของบนทางเท้าสร้างความรบกวนแกคนอื่น,"100.60913,13.68943",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/908f1b3d08edf6c4a74bb00c708642a9cd8febf3.jpg,,"3059/27 ถ. สุขุมวิท แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย",บางจาก,พระโขนง,กรุงเทพมหานคร,"2023-05-11 12:15:59.309948+00",กำลังดำเนินการ,,0,"2023-05-12 01:53:26.794526+00"
2023-6QTYDD,"{แสงสว่าง,ถนน}","เขตบึงกุ่ม,สำนักการโยธา กทม.","📢🔊💡แจ้งไฟถนนดับ เป็นเสาไฟเหล็กกิ่งคู่ มีดวงไฟซ้าย-ขวา😱
จำนวน 3 ต้น 6 ดวง
*️⃣หมายเลขเสาไฟ ไม่ชัดเจน 
💥👉ส่งต่อ สำนักการโยธา กทม.
📸
📌ตรงนวมิทร์ 19ถึง นวมินทร์ 21
🛣️ถนน เสรีไทย ขาออก
🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏
💥💥💥🗣️มีของเก่าที่แจ้งไปตรงแยกนิด้ามาเกินเดือนแล้ว ตามเรื่องแล้ว ช่วยเร่งดำเนินการหน่อย มี3-4ต้นดับเรียงกัน","100.65896,13.77541",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/7ae0b9cfb0e0edac50402eacfba720dcb01d2d8a.jpg,,"23/49 ถ. เสรีไทย แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย",คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,"2023-05-11 12:12:45.830227+00",กำลังดำเนินการ,,0,"2023-05-12 07:53:49.612293+00"
GMNFRA,"{ถนน,คลอง}","สำนักงานระบบควบคุมน้ำ สำนักการระบายน้ำ,เขตวังทองหลาง,สำนักการระบายน้ำ กทม.","ปัญหา : ปัญหาที่ส่งผลกระทบกับการจราจร เนื่องจาก กทม.จ้างคนไปก่อสร้างตรงประตูระบายน้ำคลองลาดพร้าว ซอยลาดพร้าว 56 มีรถก่อสร้างวิ่งผ่านหน้าบ้านทุกวัน ทำให้มีเศษดินและหินตกบนผิวถนนและหน้าบ้าน  ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย
พิกัดจุดสังเกต :ประตูระบายน้ำคลองลาดพร้าว56
ถนน :ลาดพร้าว 
ซอย : ลาดพร้าว 56
เขต :วังทองหลาง
แขวง:วังทองหลาง
#1555","100.58942,13.79426",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683807003582.jpeg,,"ลาดพร้าว 56 : 51 ถ. ลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย",วังทองหลาง,วังทองหลาง,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:10:05.683384+00",รอรับเรื่อง,,0,"2023-05-12 02:41:25.392893+00"
2023-CLDZMX,"{ทางเท้า,ความสะอาด}","เขตวัฒนา,ฝ่ายรักษาความสะอาดฯ เขตวัฒนา","ทางเท้า สกปรก และมีหนูจำนวนมาก มันน่ากลัวมากค่ะ ช่วยเปลี่ยนตำแหน่งทิ้งขยะเถอะค่ะ ไม่ไหวแล้วค่ะ","100.56279,13.74611",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/21ae72a436c4688f38b0e4abc0f9378a4bcb3d57.jpg,,"86 ซอย สุขุมวิท 21 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย",คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,"2023-05-11 12:09:05.101526+00",กำลังดำเนินการ,,0,"2023-05-11 12:16:56.446255+00"
MLWPX2,{ถนน},"เขตบางแค,ฝ่ายสิ่งแวดล้อมฯ เขตบางแค","* ปัญหา: อยากให้ไปฉีดพ่นยุงเนื่องจากมีสมาชิกในบ้านผู้ป่วยแล้ว 3 ราย ขอให้ตรวจสอบปัญหา
* จุดเกิดเหตุ: ที่บ้านเลขที่ 90 อยู่ตรงข้ามซอยนครลุง 9 ใกล้กับวัดบุญประดิษฐ์
* ถนน: พุทธมณฑลสาย 2 ซอย 11
* แขวง: บางไผ่
* เขต: บางแค

อยากให้ไปฉีดพ่นยุงเนื่องจากมีสมาชิกในบ้านผู้ป่วยแล้ว 3 ราย
ที่บ้านเลขที่ 90 ถนนพุทธมณฑลสาย 2 ซอย 11 (ซอยนครลุง) แขวงบางไผ่ เขตบางแค
อยู่ตรงข้ามซอยนครลุง 9 ใกล้กับวัดบุญประดิษฐ์
#1555","100.38886,13.72916",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683806928949.jpeg,,"พุทธมณฑลสาย 2 ซอย 11 แขวงบางไผ่ เขตบางแค กรุงเทพมหานคร : 115 พุทธมณฑลสาย 2 ซอย 11 แขวงบางไผ่ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย",บางไผ่,บางแค,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:08:50.700479+00",กำลังดำเนินการ,,0,"2023-05-12 00:03:14.764204+00"
FB8T2V,"{ท่อระบายน้ำ,ถนน}","กองระบบท่อระบายน้ำ สำนักการระบายน้ำ,เขตปทุมวัน,สำนักการระบายน้ำ กทม.","ปัญหา : ฝาท่อระบายน้ำชำรุด ขอให้เจ้าหน้าที่ดำเนินการซ่อมเปลี่ยน
จุดเกิดเหตุ : ช่วงจุดจอดรถจักรยาน อยู่ห่างจาก ธนาคารกรุงเทพ สาขาหัวลำโพง ประมาณ 20 เมตร
ถนน : พระรามที่ 4
เขต : ปทุมวัน
แขวง : รองเมือง
#1555","100.51711,13.73766",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683806907312.jpeg,,"พระรามที่ 4 เขตปทุมวัน
แขวงรองเมือง : หัวลำโพง แขวงรองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย",รองเมือง,ปทุมวัน,จังหวัดกรุงเทพมหานคร,"2023-05-11 12:08:29.298987+00",กำลังดำเนินการ,,0,"2023-05-12 03:24:56.569165+00"
2023-AEBD8Q,{แสงสว่าง},"เขตบางกอกใหญ่,การไฟฟ้านครหลวง เขตธนบุรี,การไฟฟ้านครหลวง MEA","แจ้งเปลี่ยนหลอดไฟเสาไฟฟ้า ยังรอดำเนินการอยู่เลยค่ะ","100.47842,13.73712",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/18af6404f2989e63599d6842562c7e62eff31f87.jpg,,"108/45 ซอย ต้นตะโก แขวงวัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร 10600 ประเทศไทย",วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,"2023-05-11 12:08:16.357733+00",รอรับเรื่อง,,0,"2023-05-12 04:18:23.533684+00"
2023-G9N4QK,"{สัตว์จรจัด,เสียงรบกวน}","เขตหลักสี่,ฝ่ายสิ่งแวดล้อมฯ เขตหลักสี่","ต้องการให้เข้ามาดูแลเรื่องแมวจร ในชุมชน หาบ้านให้น้องหน่อยครับ หรือจับออกไป เพราะปัญหาเรื่องกลิ่น หรือเสียงรบกวนมากกๆ","100.58154,13.89967",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/d8235103a723ced06834649241a6ddbfff8de6d3.jpg,,"319/48 ซอย เคหะทุ่งสองห้อง แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,"2023-05-11 12:08:10.406757+00",รอรับเรื่อง,,0,"2023-05-12 00:46:29.28616+00"
2023-W88APX,"{ท่อระบายน้ำ,ร้องเรียน,น้ำท่วม,ความสะอาด}","เขตลาดกระบัง,พนักงานกวาด เขตลาดกระบัง","ขอกราบอ้อนวอนขอความกรุณากราบแทบเท้าหน่วยงานที่เกี่ยวข้องสำนักงานระบายน้ำหรือจะเป็นสำนักงานเขตขอให้หน่วยงานที่เกี่ยวข้องเข้ามาช่วยดูแลเรื่องท่อน้ำตันบริเวณด้านในซอยของ ปากซอยฉลองกรุง 53 ได้มีการแจ้งเรื่องไปตั้งแต่เดือนมกราคมจนถึงเดือนนี้เป็นจำนวนหลายรอบหลายครั้งแต่ยังไม่มีการดำเนินการใดปัญหานี้ทำให้ประชาชนเครียดมากและทำให้ข้างเคียงได้รับความเดือดร้อนไม่รู้จะหาแนวทางออกยังไงขอกราบแทบเท้าเลยช่วยทำให้หน่อยเถอะไม่รู้จะหาทางออกยังไงแล้วขอให้ทางหน่วยงานที่เกี่ยวข้องจัดหากรมราชทัณฑ์เข้ามาขุดลอกตลอดแนวเลยก็ได้หรือจะ ทำยังไงก็ได้ให้มีน้ำไหลผ่านได้สะดวกและไม่มีท่ออุดตันเหมือนในรูปทางข้างเคียงประชาชนได้มีการเปิดท่อดูพบว่ามี ทั้งขยะและเศษดินและเศษทรายและเศษปูนอุดตันเป็นจำนวนมากทำกันไม่ไหวขอให้หน่วยงานที่เกี่ยวข้องเข้าดำเนินการโดยทันทีและเข้าดำเนินการด้วยเพราะแจ้งมาหลายรอบแล้วไม่รู้จะ กราบขอร้องอ้อนวอนยังไงหรือโทรไปหาหน่วยงานไหนก็ไม่มีใครรับผิดชอบขอให้ทางกทม.หรือผู้ว่า โปรดเห็นใจและดำเนินการด้วยระยะเวลาผ่านมาห้าถึงหกเดือนแล้วใครยังไม่มีการดำเนินการใดใดแจ้งไปเกือบ 20 รอบแล้วรบกวนด้วยขอความกรุณากราบแทบเท้าทำให้หน่อยเถอะ ขอบพระคุณเป็นอย่างสูง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์","100.81152,13.77198",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/3d31c819b26917646aaecb10f87fd014e7ca20b1.jpg,,"51/7 ถ. ฉลองกรุง แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-11 12:06:17.118703+00",กำลังดำเนินการ,,0,"2023-05-11 12:23:08.848331+00"
2023-GM369H,{},"CAT TELECOM (Official),เขตสวนหลวง",สายอะไรก็ไม่รู้ร่วงที่พื้นเส้นใหญ่และหลายเส้นเลยค่ะ,"100.63185,13.74193",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/3b5b6c088ddd4c0cfabfdd88a8da99c8068bf6a3.jpg,,"381/2 ถนน พระราม 9 แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย",สวนหลวง,สวนหลวง,กรุงเทพมหานคร,"2023-05-11 12:05:14.925908+00",รอรับเรื่อง,,0,"2023-05-12 02:02:42.246762+00"
